blood_pixels,blood_coverage,int_mean,int_std,int_min,int_max,int_median,int_p10,int_p90,int_cv,int_entropy,mist_frac_pixels,dark_core_frac_pixels,total_stains,mean_area,median_area,std_area,max_area,stains_per_Mpx,dominant_ratio,top3_ratio,frac_small,frac_large,num_passive_like,frac_passive_like,dist_mean_norm,dist_std_norm,dist_mean_intw,dist_std_intw,r50_norm,r90_norm,radial_density_slope,outer_pixel_frac,outer_inner_density_ratio,mean_aspect_small,mean_aspect_large,frac_elongated_small,frac_elongated_all,elong_orientation_std_deg,elong_outer_frac,nn_mean_norm,nn_std_norm,mean_R,mean_G,mean_B,mean_S,mean_V,mean_Rdom,path,label
459698.0,0.009219035777314295,141.39840698242188,58.18799591064453,15.0,247.0,139.0,63.0,224.0,0.4115180414045273,0.9678967804390423,0.30245726542208146,0.30425627259635674,11299.0,40.6848393663156,15.0,103.68879838114172,3447.0,226.59634205037705,0.007498401124216333,0.019797780281837207,0.31737321886892644,0.2545357996282857,4410.0,0.3903000265510222,0.10589867920418146,0.05783070486032312,0.10595755086189008,0.05799147260190962,0.09699233219013617,0.18291109820034585,-21.669856101366406,0.620613968300928,0.09084104640279603,0.9128148297419488,0.8450588706947737,0.005298382598996096,0.04380918665368617,25.15215824761502,0.038221528861154444,0.003276165594133979,0.003611060201212687,185.28601168593295,125.72605710705724,106.97157046582757,121.16896092652132,185.28601168593295,124.23304865368134,C:\BPA\data\Gunshot\GS - 110.jpg,gunshot
327182.0,0.006561487245307236,159.582763671875,45.847496032714844,39.0,247.0,160.0,97.0,222.0,0.287296038058896,0.9328849954268702,0.3058053315891461,0.3040937459884713,8300.0,39.419036144578314,16.0,94.57866146171799,3074.0,166.45275148403658,0.009395497252260238,0.023565154136280558,0.32783132530120485,0.25072289156626504,3388.0,0.4081927710843373,0.1063371338763455,0.05810186401239006,0.10635094839084397,0.05823923771077358,0.09763713466864746,0.18199220740403912,-23.791471473689544,0.6185731488896088,0.09012372838048259,0.9382944171080712,0.8624258074012943,0.008452774715178243,0.034457831325301204,27.136413701831575,0.045576407506702415,0.0033227290259739625,0.003962655726912752,216.92931151469213,138.99472159226363,115.16798907030338,124.17379012292852,216.92931151469213,149.5844453545733,C:\BPA\data\Gunshot\GS - 111.jpg,gunshot
521912.0,0.010449943937209674,139.43890380859375,60.11137008666992,22.0,247.0,133.0,64.0,226.0,0.431094680277245,0.9613849931340015,0.304497693097687,0.3021352258618311,10147.0,51.435103971617224,22.0,91.84412155619661,2269.0,203.16754765337177,0.004347476202884778,0.010911801223194715,0.33192076475805654,0.2519956637429782,4015.0,0.39568345323741005,0.15466749646106687,0.08274706547208034,0.15230093975209763,0.0816697885050261,0.14383783212829193,0.27638119918067644,-14.90623655675638,0.7786657520808106,0.204976353656273,0.8835338389155053,0.871101642651003,0.0032660332541567696,0.046319109096284616,25.168902271464592,0.055330312425471026,0.004094015337797746,0.0040926265904832415,185.18816198899432,122.67243328377198,105.7631267340088,123.65110784959917,185.18816198899432,125.21499026655835,C:\BPA\data\Gunshot\GS - 112.jpg,gunshot
1499567.0,0.030024967964119815,150.6026153564453,48.74272918701172,12.0,246.0,163.0,64.0,201.0,0.3236512775558144,0.9229437533398888,0.3000406117232508,0.3107563716726228,175549.0,8.538943542828498,5.0,14.347713721384629,1308.0,3514.916706711517,0.0008725799748232659,0.0020787149858939574,0.5910144745911398,0.4086323476636153,126421.0,0.7201465118001242,0.24706929094876934,0.10576323863666075,0.2497623271425478,0.10115522400951366,0.25278375059117797,0.3851416739087755,-6.763856978229591,0.7421215590900573,0.6159827977219249,1.0,0.6690798070994304,0.0,0.17540401825131444,20.88672763358352,0.1727286303899207,0.005536596455182819,0.0029593130373657796,180.51406039209985,136.965668756381,142.3604940626194,75.47169682981821,180.51406039209985,132.14329469773608,C:\BPA\data\Gunshot\GS - 113.jpg,gunshot
526733.0,0.010546472048694537,139.3565216064453,60.12439727783203,23.0,247.0,133.0,64.0,226.0,0.43144300785710943,0.9617247350542779,0.3053064835504895,0.3011070124712141,10157.0,51.85911194250271,22.0,94.115229475035,2212.0,203.36777190453307,0.004199471079275458,0.011694729587855706,0.33159397459879886,0.2520429260608447,4053.0,0.3990351481736733,0.15669899989682595,0.08485631626522555,0.15412848119167155,0.0836463624461774,0.14449674050435893,0.28151550042255896,-13.148753531192337,0.7719337880861841,0.20456840652532748,0.8844861322525278,0.8684045407849952,0.0014845605700712589,0.04499360047258048,25.967231610933762,0.05519866761836783,0.004176625708757918,0.004153062070899727,185.12352747976678,122.58462636667913,105.65246529076401,123.7716509123218,185.12352747976678,125.25005837872318,C:\BPA\data\Gunshot\GS - 114.jpg,gunshot
536608.0,0.010744193496716322,107.8617172241211,52.69615173339844,13.0,205.0,103.0,41.0,184.0,0.48855286751415766,0.9357460854257544,0.30653661518277775,0.30086394537539507,10036.0,53.46831406935034,23.0,94.47793079086733,2308.0,200.94505846548134,0.004301091299421552,0.010812362096726102,0.3077919489836588,0.25229174970107615,3892.0,0.38780390593862096,0.1539716810316055,0.08234286774831469,0.15109259057164695,0.08079425722794477,0.14114155035278084,0.2715113850603338,-14.867659286227802,0.7725471852823663,0.2025787383903665,0.8755178474001484,0.8658496681838427,0.00356102298478472,0.04952172180151455,23.445560704965708,0.06147840936813857,0.004027235460380261,0.003817840006905821,145.8508669270678,93.85165521199833,80.3540368388097,132.87705177708867,145.8508669270678,98.70031382312601,C:\BPA\data\Gunshot\GS - 115.jpg,gunshot
281687.0,0.006054139442916094,187.4532470703125,47.350074768066406,19.0,247.0,201.0,113.0,237.0,0.2525967154770543,0.9107819324811438,0.3035638847373148,0.3078168321576786,12891.0,21.851446745791637,12.0,33.15814313282992,728.0,277.05897524071526,0.0025844288163813026,0.007210130392953882,0.37661934683112247,0.2509502753859282,2847.0,0.2208517570397952,0.08352014712575916,0.05342092575672817,0.08111842950905036,0.05104772724659455,0.07420244927410989,0.13813153223780503,-20.98400852527547,0.438532839641162,0.043511327956234726,0.9158060658316768,0.6857004559664688,0.028218331616889806,0.1389341400977426,24.886085336890222,0.1989100817438692,0.002479817758016427,0.0034230833666191664,211.82549070422135,178.5692985476788,169.23842065839034,57.63756580885877,211.82549070422135,140.4835810669289,C:\BPA\data\Gunshot\GS - 116.jpg,gunshot
283699.0,0.0060973822214580465,157.58155822753906,37.92936325073242,17.0,211.0,169.0,99.0,195.0,0.2406967124621766,0.8711320915355096,0.30257068230765705,0.3123345517608451,10689.0,26.541210590326504,16.0,38.50127796056617,1074.0,229.7326341127923,0.0037857024522469237,0.00895315105093779,0.2632612966601179,0.2612031059968192,2085.0,0.19506034240808307,0.08365032086825708,0.05566826496505758,0.08108954715243989,0.05321052645602191,0.0732938177868739,0.13880688443786718,-19.507973520379753,0.4294974603364834,0.042073185723107566,0.9087077138720508,0.6835249587765021,0.028073916133617625,0.15427074562634485,25.97680341783171,0.22585669781931464,0.0025180104892666257,0.003777854792159126,177.54503188238237,150.28585225890822,142.76419021568634,55.96238971586082,177.54503188238237,125.24675095788142,C:\BPA\data\Gunshot\GS - 117.jpg,gunshot
173033.0,0.003718900447042641,194.05946350097656,40.40843963623047,54.0,247.0,205.0,130.0,237.0,0.20822710059589555,0.887272465072884,0.3052539111036623,0.3050863130154364,8250.0,20.97369696969697,12.0,29.828624227444884,675.0,177.31258596973865,0.0039009899845694174,0.009980755116076124,0.3770909090909091,0.25212121212121213,2024.0,0.24533333333333332,0.08724821792175382,0.05817113164834181,0.08482044493817939,0.0565189888428184,0.07529471994506987,0.1508244921252034,-19.565752910469737,0.4509255459941167,0.04595360667943994,0.9209497408642547,0.725318212530717,0.026679524268723883,0.10072727272727272,24.582066400791078,0.2062937062937063,0.002585762840925302,0.004207448482677001,220.8514214051655,184.16736113920467,174.68982217264914,57.124912588928126,220.8514214051655,148.12710003294168,C:\BPA\data\Gunshot\GS - 118.jpg,gunshot
642397.0,0.013806675550206328,202.17152404785156,41.67137145996094,14.0,247.0,215.0,157.0,232.0,0.206118895576901,0.8162769818424075,0.3018616213961149,0.30266641967506075,84845.0,7.566998644587188,5.0,7.480033647476057,368.0,1823.5256189821184,0.0005731890807480118,0.001537330496462738,0.6330956449997054,0.36652719665271966,64806.0,0.7638163710295244,0.22920590811474212,0.12173016843287031,0.23143851496087006,0.11787625445284389,0.2345291397499504,0.39327442013798014,-7.43720130507935,0.6553782162743599,0.24454239814863607,1.0,0.6820319641089765,0.0,0.14575991513937178,19.47866490023736,0.1306000459805349,0.005422265689273073,0.0029678723217232365,222.84891274398854,192.84770476823522,195.93929143504718,42.04221532790471,222.84891274398854,145.333270547652,C:\BPA\data\Gunshot\GS - 119.jpg,gunshot
696595.0,0.01489979038329911,173.22572326660156,50.244964599609375,12.0,238.0,192.0,92.0,220.0,0.29005486807652364,0.9025542263418483,0.30140756106489425,0.3033484305801793,11458.0,60.79551405131786,14.0,1498.1361294770677,154764.0,245.080424366872,0.22217213732513152,0.28907758453620824,0.2893175074183976,0.25536742887065805,1414.0,0.12340722639204049,0.05385204985979612,0.0296461744755067,0.05353632644836749,0.029940995845487855,0.049763793779264,0.09055220844799901,-35.1128669184943,0.1573051773268542,0.010291768174354017,0.9111830273805283,0.6303259511334267,0.04524886877828054,0.2188863676034212,25.802723449962595,0.17857142857142858,0.0020040922049644368,0.004132809584409703,198.53642360338503,164.3324069222432,152.58549228748413,69.12931904478212,198.53642360338503,135.93759358020083,C:\BPA\data\Gunshot\GS - 120.jpg,gunshot
482945.0,0.010329932409308693,177.95181274414062,53.4753532409668,13.0,247.0,198.0,88.0,230.0,0.30050468222736826,0.9203252979430057,0.30096180724513144,0.3015043120852271,52816.0,9.14005225689185,5.0,60.965125880634574,11577.0,1129.7056810403833,0.023981803907271188,0.03845540362223221,0.6892797637079673,0.31039836413208116,42016.0,0.7955165101484398,0.1694904266313178,0.131084347866214,0.19045201739767523,0.13250107213046447,0.11313560779986592,0.37000957911192345,-10.337148313198831,0.45796933398213047,0.06137555657024788,1.0,0.6782418786375378,0.0,0.12687443199030596,20.241290854437672,0.0906048553010561,0.0052981450637627405,0.0031691718074817253,207.12862334220253,165.28993777759374,166.6161364130491,66.62329871931587,207.12862334220253,137.51384422656824,C:\BPA\data\Gunshot\GS - 121.jpg,gunshot
1935110.0,0.041390956536618756,154.03932189941406,36.278194427490234,12.0,242.0,162.0,114.0,188.0,0.23551255448700906,0.8570694074614005,0.3127817023321672,0.30840262310669675,213508.0,9.06055979167057,5.0,30.082668084694024,12058.0,4566.8206707734425,0.006233128732872853,0.00862185720149165,0.5072643648013189,0.30138449144762725,139167.0,0.6518116417183432,0.23839972227285902,0.11500780008401466,0.24146897834524006,0.10908237486052101,0.2505700320656989,0.3876644203422764,-7.612212883289316,0.675351272020712,0.28458166601021534,1.0,0.6165497388532425,0.0,0.217289281900444,21.13058382601371,0.20788179034644097,0.00546265257279415,0.002922472989314364,180.67984610693966,141.82136777754235,147.07031899995349,63.627997374826236,180.67984610693966,139.93694880394395,C:\BPA\data\Gunshot\GS - 122.jpg,gunshot
397329.0,0.008498652464065708,181.73434448242188,49.52928924560547,13.0,247.0,200.0,102.0,231.0,0.27253675750793155,0.9125588151590469,0.30205950232678713,0.3132165032001188,42334.0,9.380663296640998,5.0,68.54842509604211,12168.0,905.5013689253935,0.03064053525247972,0.04602627410789155,0.6937213587187603,0.3058534511267539,33851.0,0.7996173288609628,0.15976767894719465,0.1297715587173008,0.17841922788718775,0.132625605044775,0.0925974873829193,0.3647232001084267,-10.743614152559237,0.43480339970150683,0.05367278199023563,1.0,0.6768722362969959,0.0,0.124746066991071,20.13123201088215,0.07902112979732644,0.005240328388260124,0.0033514322280732054,209.9313138482215,169.55873344256273,170.46020552237567,62.14894457741569,209.9313138482215,137.33616851526065,C:\BPA\data\Gunshot\GS - 123.jpg,gunshot
737797.0,0.015764893162393163,153.44378662109375,52.58662033081055,16.0,247.0,153.0,81.0,225.0,0.3427093474821233,0.9564782588889214,0.3024097414329416,0.30018690778086654,14946.0,49.36417770640974,16.0,357.45896566702345,40029.0,319.35897435897436,0.054254761133482515,0.07163759136998389,0.30529907667603373,0.2518399571791784,2961.0,0.19811320754716982,0.07156922102340865,0.046056371710647886,0.07067756102600088,0.04534284739691091,0.061748293572769584,0.12751507148114288,-28.449162807736744,0.3366793304933471,0.027988983487772217,0.9203548515444813,0.6799377779530623,0.037913653298268686,0.16840626254516258,24.738833995899096,0.18209876543209877,0.0024773943539560714,0.0039761555870971525,192.13257711809618,139.50438670799693,123.7296315924299,100.30309150077866,192.13257711809618,125.57463435064116,C:\BPA\data\Gunshot\GS - 124.jpg,gunshot
764211.0,0.01632929487179487,156.8589630126953,52.8031120300293,16.0,247.0,159.0,83.0,226.0,0.33662795341269564,0.9551735911106007,0.3046527725981437,0.3007624857532802,14602.0,52.33604985618408,17.0,395.6488438886331,44087.0,312.00854700854705,0.05768956479296948,0.07516641346434427,0.2871524448705657,0.25071907957814,2686.0,0.18394740446514177,0.07152575117371274,0.04606964333172233,0.070715012168768,0.04547910520663616,0.061695331977964236,0.12726831220566395,-28.107657178050296,0.33602368979247876,0.027908596095499453,0.9166463669530771,0.6774993963185076,0.037443357977581686,0.17326393644706203,25.08127239037062,0.16719914802981894,0.002433833827648209,0.003793469936830438,194.47685390553133,143.3190571713833,127.8970441409506,96.7771400830399,194.47685390553133,127.92801333663085,C:\BPA\data\Gunshot\GS - 125.jpg,gunshot
1142808.0,0.02441897435897436,180.6181640625,55.8826789855957,14.0,247.0,206.0,90.0,229.0,0.309396781692796,0.899275939451915,0.30185735486625925,0.3049847393437918,111945.0,10.20354638438519,5.0,38.67685521039527,6084.0,2391.9871794871797,0.005326394895625772,0.0126541275183062,0.5653222564652285,0.2509893251150118,80004.0,0.7146723837598821,0.22320801032647875,0.12359318363239312,0.22391571977882824,0.1159874042664361,0.20433793029801822,0.4014291941497998,-8.202844743080531,0.6908912083219578,0.3335544770459467,0.9999933214864374,0.632919154500362,1.5801532748676622e-05,0.16656393764795213,20.466827666962807,0.1623363458850393,0.005469126606673959,0.0029158531093447845,207.77285948295776,168.78378607780135,170.32184233922058,61.6996074581207,207.77285948295776,134.40541324526956,C:\BPA\data\Gunshot\GS - 126.jpg,gunshot
737638.0,0.015761495726495725,153.41700744628906,52.56338882446289,16.0,247.0,153.0,81.0,225.0,0.3426177407367789,0.9564327261690376,0.3021400741285021,0.30518357242983685,14834.0,49.72616961035459,16.0,350.30257455152207,38701.0,316.965811965812,0.05246611481512612,0.06988658393412486,0.29998651745988947,0.2542807064851018,2865.0,0.19313738708372657,0.07151209558002157,0.04606731670180717,0.07060390449428322,0.04536226371051821,0.06169250005446433,0.12744225969368575,-28.921978455753905,0.3361160894639376,0.02791907504382071,0.923959484845825,0.6788400357448527,0.0348314606741573,0.1675879735742214,25.090636886875803,0.18386108273748722,0.002517771458733756,0.003851097111119445,192.1083173589213,139.47710665665272,123.70095900699259,100.31036768713109,192.1083173589213,125.5337225034502,C:\BPA\data\Gunshot\GS - 127.jpg,gunshot
70777.0,0.001463060195138085,168.78695678710938,53.05071258544922,31.0,247.0,178.0,88.0,233.0,0.31430575727516796,0.9431152073015362,0.30241462622038234,0.3001963914831089,3556.0,19.903543307086615,12.0,27.991190138197705,413.0,73.50752439226063,0.0058352289585599845,0.01583847860180567,0.4049493813273341,0.25393700787401574,1147.0,0.32255343082114735,0.0859144779911389,0.05544193778910572,0.08464993652776506,0.05432773714536907,0.07271051300651932,0.15515026814870922,-22.17406358235597,0.420828800316487,0.040220834799225606,0.9230033796727468,0.7616535180095424,0.002777777777777778,0.05989876265466817,24.713386412761096,0.27794561933534745,0.0026373684576718446,0.003930634880086446,200.05929892479196,156.83775802873814,148.27154301538636,74.51258177091428,200.05929892479196,132.0428458397502,C:\BPA\data\Gunshot\GS - 128.jpg,gunshot
71078.0,0.0014692822887382173,168.8139190673828,53.01432800292969,31.0,247.0,179.0,88.0,232.0,0.31404002692295035,0.9431266818739042,0.3023157657784406,0.3003320296012831,3572.0,19.898656215005598,12.0,27.834926306609002,418.0,73.83826690921119,0.005880863276963336,0.015588508399223388,0.4017357222844345,0.25279955207166854,1070.0,0.29955207166853304,0.08624483635364838,0.056452630994515814,0.0849207992609018,0.055283948737820755,0.0729457822075889,0.155892605889007,-21.541098414849735,0.42378795126480767,0.0407068227523378,0.9197163779127259,0.7537063252320945,0.004181184668989547,0.06634938409854424,23.886757916808925,0.28823529411764703,0.002654951157552437,0.0039219530674222776,200.0592588423985,156.87471510171923,148.3267255690931,74.42553251357663,200.0592588423985,132.04212273840008,C:\BPA\data\Gunshot\GS - 129.jpg,gunshot
70928.0,0.001466181577641806,168.85308837890625,52.994361877441406,31.0,247.0,179.0,88.0,232.0,0.31384893265720526,0.9429928590849095,0.3016580193999549,0.300234040153395,3587.0,19.77362698633956,12.0,27.907370903443724,409.0,74.14833801885233,0.005766411008346492,0.015734265734265736,0.4117647058823529,0.2517424031223864,1103.0,0.30749930303875106,0.08586568023992619,0.05535548701233002,0.08458319635186907,0.05419778683785932,0.07290096101773358,0.15504136441100416,-22.267076005376396,0.42110309045792915,0.040257965774309894,0.9196347452084949,0.755859418066595,0.010832769126607989,0.06467800390298299,23.81806636909302,0.2822822822822823,0.0026086344854038463,0.0038677336928401645,200.10214583803292,156.90817448680352,148.3760574103316,74.40146345589893,200.10214583803292,132.14308876607265,C:\BPA\data\Gunshot\GS - 130.jpg,gunshot
72428.0,0.0014971886886059203,167.50526428222656,51.676605224609375,39.0,247.0,174.0,91.0,232.0,0.30850734833642635,0.9403086591276537,0.3009885679571436,0.3057519191472911,3639.0,19.90327012915636,12.0,27.91553797680809,412.0,75.22325119894163,0.005688407798089137,0.015518860109349976,0.40093432261610334,0.254465512503435,1093.0,0.3003572410002748,0.0864947089970602,0.05662945777374896,0.08534067908637558,0.05559743941173818,0.07290652117243503,0.15632988738253772,-21.419378156219718,0.4220053018169769,0.040440004180939404,0.9167225792759689,0.7537380179140994,0.004797806716929404,0.0656773838966749,23.378481046067577,0.2861271676300578,0.0026603400265059734,0.003988015512092009,196.64291434251948,156.34964378417186,148.5033964765008,70.30042248854035,196.64291434251948,127.81367703098249,C:\BPA\data\Gunshot\GS - 131.jpg,gunshot
1044299.0,0.022797306147397833,205.38597106933594,21.91010856628418,26.0,247.0,209.0,183.0,227.0,0.10667772655324084,0.7781994904341513,0.30940659715273117,0.3112939876414705,138531.0,7.534710642383294,5.0,5.202284188188116,429.0,3024.16608452672,0.0004110018193297317,0.0010749278351700675,0.5858616482953274,0.41371967285300765,100746.0,0.7272451653420534,0.26676472128277023,0.10440679293414928,0.2672462086805572,0.10443634524081709,0.2716829065555986,0.4025514169485878,-4.337213706161203,0.7121935384406191,0.9095069168843105,1.0,0.6759437630581364,0.0,0.16942778150738824,20.273241985052547,0.16929870837091368,0.005496956827843107,0.0028324519173314965,227.9473848007132,194.884637445789,200.27369268763064,40.57255728483892,227.9473848007132,156.2150279757043,C:\BPA\data\Gunshot\GS - 132.jpg,gunshot
